,codigo,nome,indicador,uf
10310,8362723000142,CIAGRO COMERCIAL DE PRODUTOS AGROPECUARIA LTDA EPP,1574299,RO
10311,10614837000184,LICITEC COMERCIAL LTDA,"1,48479E+11",SP
10312,29759526000131,KAIROS COM E SERV ELETRONICOS LTDA,"1,8139E+11",SP
10313,61142550000130,IHARABRAS SA INDUSTRIAS QUIMICAS,"6,69174E+11",SP
10314,12070618000450,G ALBUQUERQUE COMERCIO DE PNEUS E SERVICOS LTDA,88202526,PE
10315,8950231000330,SANCAPEL SOLUCOES PARA HIGIENE PROFIS. EIRELI,257620680,SC
10316,16630178000156,PRO FEEDS - SAUDE ANIMAL LTDA - ME,9060351039,PR
10317,7325489000110,VALERIANA PEREIRA TOLEDO - ME,"7,81324E+12",MG
10318,967314000168,FRANCISCO &AMP; SANTANA LTDA - ME,270906258,SE
10319,***.492.686-**,ROSANGELA MARIA RODRIGUES TAVARES E OUTROS,23460370033,MG
10320,14524602000152,AUTOTEC EQUIPAMENTOS AUTOMOTIVOS LTDA,79520004,RJ
10321,11404603000175,AUTO POSTO FRONTEIRA LTDA.,9051406394,PR
10322,28683271000108,C.H. QUEIROZ PECAS E ACESSORIOS EIRELI- ME,9076117958,PR
10323,14574404000101,AMAFLAM COMERCIO E DISTRIBUICAO LTDA,30059386,AP
10324,12852665000102,A. BERNARDI NEGÓCIOS,"3,87098E+11",SP
10325,***.625.179-**,ANTONIO CALDEIRA BARBOSA,15101060070,MG
10326,23015239000130,SAO BERNARDO COMERCIO DE PRODUTOS PARA SAUDE LTDA,"6,35842E+11",SP
10327,***.459.836-**,CATARINA DE SENA FERNANDES COSTA,35385110043,MG
10328,34274233025008,VIBRA ENERGIA S.A,257058745,SC
10329,42351193000175,N&N COMERCIO DE PRODUTOS LTDA EPP,284604470,MS
10330,1468972000178,AGROPECUARIA GALPAO DO BOIADEIRO LTDA,9012364374,PR
10331,32074793000180,FERNANDO FERREIRA DE QUEIROZ,137452012,MT
10332,36325157000134,COSTA CAMARGO COM. DE PROD. HOSP. LTDA,81526253,ES
10333,89044150000100,CORFAP ENGENHARIA ELETRICA LTDA,1090069909,RS
10334,26931969000170,CRISTIAN FALCAO MEGEATO,930470940,RS
10335,19316473000120,BERNIERI & CIA LTDA,2290011309,RS
10336,15596182000182,PAULO JORGE DA SILVA - ME,270618180,SE
10337,8368875000152,FORTLINE INDUSTRIA E COMERCIO DE MOVEIS LTDA,"6,56068E+11",SP
10338,33100082000529,E TAMUSSINO E CIA LTDA,963069829,RS
10339,11059063000130,DIAMOND ACESSORIOS LTDA,255949138,SC
10340,24437150000125,TROCA CERTA AUTO CENTER LTDA,195753216,PI
10341,9323193000196,JC LAVANDEIRA INDUSTRIAL EIRELI,9042938308,PR
10342,***.791.256-**,CLEMENTE DE OLIVEIRA COSTA E OUTROS,15049000017,MG
10343,5533360000172,JOSE MARIA GUIMARAES MARQUES,53667751,AM
10344,43283811005119,KALUNGA SA,"6,6956E+11",SP
10345,2633335000172,ONE ELEVADORES DF LTDA,"7,38715E+11",DF
10346,***.233.486-**,CLAUDIA PEREIRA DE SOUZA,20754750027,MG
10347,12593397000151,PROLUX ILUMINACAO EIRELI - ME,9054090428,PR
10348,***.748.826-**,DELMIRO BORGES DE OLIVEIRA E OUTROS,15767400040,MG
10349,19844928000180,ERIMED INDUSTRIA E COMERCIO DE PRODUTO PARA SAUDE LTDA,9065780000,PR
10350,20123382000158,ACP - ANALISE CLINICA DE PSICOLOGIA LTDA,"7,6799E+11",DF
10351,***.712.196-**,EVA MARIA FERREIRA E OUTROS,15939540007,MG
10352,34151100001293,SOTREQ S/A SOTREQ PORTO VELHO,3106730,RO
10353,***.394.826-**,GENERINO DOS SANTOS,15534200006,MG
10354,29957873000179,D. DALYSON PINHEIRO,204897068,RN
10355,37221880000136,RP AUTO CENTER LTDA,11714706,RJ
10356,2606966000100,MOURA TACOGRAFOS E SERVICOS - EIRELI,25053710,PE
10357,***.947.586-**,GILMAR FERREIRA E OUTROS,19227910085,MG
10358,***.022.656-**,EDUARDO MARQUES DOS SANTOS,15719980032,MG
10359,***.782.996-**,GLEDSON PEREIRA DE SOUZA E OUTROS,15744730044,MG
10360,73932832000110,RIZON INDUSTRIA DE MAQUINAS LTDA EPP,6012716301,PR
10361,***.235.536-**,HERICA CRISTINA ALMEIDA E OUTROS,35398820087,MG
10362,30809176000150,FABIO AFONSO VIER 04724575948,284315281,MS
10363,6005597000143,CRISTIANO SANTOS SOARES - ME,"6,72266E+12",MG
10364,***.836.658-**,ELIO BORGES DA MARCENA E OUTROS,15779260087,MG
10365,***.419.958-**,JESUS MANOEL MARCELINO E OUTROS,15563440095,MG
10366,9426071000125,MOTOR COMPANY MECANICA E COMERCIO DE PECAS LTDA,100146201,RS
10367,***.556.936-**,LUIZ CARLOS CORREA E OUTROS,21851450084,MG
10368,944944000117,EMPREENDIMENTO COMERCIAL SAARA LTDA ME,"6,72953E+12",MG
10369,***.313.616-**,MARIA PEREIRA RIBAS E OUTROS,15431840053,MG
10370,3812745000224,PRIMETECH INFORMATICA EIRELI,83583726,ES
10371,81243735002949,POSITIVO TECNOLOGIA S/A,18779950183,MG
10372,39741862000100,A. R. LICITAÇÕES LTDA,9086977157,PR
10373,30430226000517,FUTURA E-COMMERCE,170844135,BA
10374,1687725000162,CENEP LTDA,24326410,PE
10375,6012469000208,PRIMEIRO TIME INFORMATICA LTDA,83573895,ES
10376,2457732000211,PREMIERE DISTRIBUIDORA DE VEICULOS LTDA,"7,38397E+11",DF
10377,20289219000160,ERIKA JUNQUEIRA DA FONSECA 28498004810,"6,642E+11",SP
10378,7592648000143,E TORRES PAULA PECAS E SERVICOS EIRELI,30591945,AP
10379,40716716000295,MARIA QUITERIA FILMES LTDA,"8,04839E+11",DF
10380,9470005000152,ELDORADO MATERIAIS CONSTRUCAO LTDA - EPP,10663820022,MG
10381,67630541000174,MEDCORP SAUDE TECNOLOGIA LTDA,"2,86451E+11",SP
10382,14365479000174,SINOART DO BRASIL MATERIAIS TECNICOS LTDA,"1,46547E+11",SP
10383,62664842000103,PNEUS ALBUQUERQUE LTDA,"1,0824E+11",SP
10384,14797618000139,TOTAL PNEUS CENTRO AUTOMOTIVO LTDA,105206601,GO
10385,2659246000103,VMI TECNOLOGIAS LTDA,"6,28627E+11",MG
10386,75402099000157,SEMECAL COM AUTO PECAS E SERVICOS AUTOMOTIVOS LTDA EPP,250798751,SC
10387,26742502000181,SETEH ENGENHARIA LTDA,102233187,GO
10388,4119970001052,AGRO BOI IMPORTACAO E EXPORTACAO LTDA,3791289,RO
10389,42033566000160,2 FIT COMERCIAL LTDA,"1,31233E+11",SP
10390,9053134000226,ELFA MEDICAMENTOS S.A.,161944906,PB
10391,20523508000181,CINPLASTIC INDUSTRIA E COMERCIO DE PLASTICOS EIRELI EPP,"7,96235E+11",SP
10392,11342912000915,MAVEL-MAQUINAS E VEICULOS LTDA,194420892,PI
10393,17505536000161,PREDESIGN CONSTRUCAO E PRE-FABRICADOS LTDA - EPP,202816729,RN
10394,21496407000121,NACAO CONCESSIONARIA DE VEICULOS LTDA,284021253,MS
10395,17855050004736,CULTURA INGLESA IDIOMAS S.A. - BSB - ASA SUL,"7,78465E+11",DF
10396,34762534000177,I. MICHELETTO COMERCIO E SERVICOS - EPP,398420,RO
10397,26850045000149,ATUAL CAR CENTRO AUTOMOTIVO,9081799862,PR
10398,59857000187,CENTRO DE ENSINO UNIFICADO DE BRASÍLIA CEUB,"7,36417E+11",DF
10399,10387368000108,MINAS WIPE NEGOCIOS LTDA,11073040070,MG
10400,11861522000102,FERREIRA E FERREIRA CENTRO AUT. LTDA,3045714,RO
10401,91026922000123,STAMPGRAF SERIGRAFIA TECN E ARTES GRAF LTDA,960886265,RS
10402,940662000141,BOA VISTA AUTO CENTER COMERCIO E SERVICOS EIRELI,240059605,RR
10403,22871544000161,GLOBAL COMERCIO VAREJISTA E SERVICOS EM RECARGAS DE EXTINTOR,4361571,RO
10404,11636872000167,FUNDAÇÃO HOSP.REG.CANCER STA.CASA MIS.P.PTE,"5,62398E+11",SP
10405,6911966000167,M. C PEREIRA RIBEIRO ME,132691922,MT
10406,41003401000182,NAP AUTOMOTIVA COMERCIO E SERVICOS EIRELI - EPP,200389220,RN
10407,5816526000168,SP - ZIVA TECNOLOGIA E SOLUCOES,"1,16671E+11",SP
10408,10757593000199,THS TECNOLOGIA INFORMACAO E COMUNICACAO LTDA,"7,5673E+11",DF
10409,12193770000187,OLIVEIRA & BORGES MATERIAIS PARA CONSTRUCAO LTDA,104743816,GO
10410,39512715000169,DOMINIO DISTRIBUIDORA DE MEDICAMENTOS LTDA,196770882,PI
10411,8101290000171,YVYTU INDUSTRIA E COMERCIO FILTROS LTDA,9038164306,PR
10412,31862086000195,QURA EDITORA LTDA,"3,87287E+11",SP
10413,49474398000430,SANTIL COMERCIAL ELETRICA LTDA,"1,11193E+11",SP
10414,8747329000122,J.P.ROBERTO & CIA.LTDA.,152600345,PA
10415,27258184000140,ELEVACO LTDA,29263030073,MG
10416,74428657000190,ASCOT TELECOMUNICAÇÕES LTDA ME,"1,13969E+11",SP
10417,10479009000180,MC COMERCIO DE EQUIPAMENTOS E IMPLEMENTOS AGROPECUARIOS EIRE,10996790020,MG
10418,7231952000165,AGUAS CLARAS PRODUTOS E EQUIPAMENTOS PARA LAZER LT,122181697,MA
10419,6098506000161,OLENINA G DE SA,42113369,AM
10420,58309709000153,CHEMYUNION LTDA.,"6,69167E+11",SP
10421,27431746000106,YMA DISTRIBUIDORA ES COMERCIO DE MOVEIS,83254331,ES
10422,18467445000141,INOVABRAS PRODUTOS INTELIGENTES LTDA.,"5,82984E+11",SP
10423,1682147000171,AVENORTE AVICOLA CIANORTE LTDA,9014016837,PR
10424,2175397000188,S.T GASTRONOMIA LTDA EPP,253581982,SC
10425,13649407000277,CLINICA DOMICILIAR SANTA CAMILA LTDA,"7,57334E+11",DF
10426,43728736000193,JEFFERSON DE CARVALHO DE ALMEIDA,"8,08774E+11",DF
10427,9256903000102,JP COMERCIO E SERVICOS DE INFORMATICA LTDA,963216201,RS
10428,44064665000649,WORLD COURIER DO BRASIL TRANSP. INTERN.LTDA,"1,16841E+11",SP
10429,31378288000166,MEDICAMENTAL HOSPITALAR LTDA,"7,97409E+11",SP
10430,14929894000103,PROTESE VIDA COMERCIO DE MATERAIS HOSPITALAR EIRELI,8906089,BA
10431,43261081000196,ARSEN PRODUTOS E SERVICOS LTDA,"1,31839E+11",SP
10432,33966391000152,ARES AEROESPACIAL E DEFESA S.A.,80169337,RJ
10433,3970326000300,NORDESTE IND E COM LTDA,53964683,AM
10434,38035838000193,HENRIQUE ANDRADE DE CARVALHO ME,194721299,PI
10435,10308462000124,NOVA VET DISTRIBUIDORA DE PRODUTOS,256051518,SC
10436,22840706000102,AUTO POSTO CATARINENSE LTDA,234745,RO
10437,46070868003699,LABORATORIOS PFIZER LTDA,"3,73038E+11",SP
10438,27956551000180,M L DIAS COMERCIO E PRESTACAO DE SERVICOS EIRELI,155671847,PA
10439,41265872000169,BANDEIRAS AUTO CAR LTDA,"1,07096E+11",AC
10440,5905151000102,1 - SIENA COM. PNEUS PECAS E ACES. VEIC LTDA,42101140,AM
10441,23116503000122,FB COMERCIO DE TINTAS E SERVICOS DE OBRA EIRELI,53708288,AM
10442,9026012000160,ARAUJO E RESPLANDES LTDA ME,294215999,TO
10443,30971961000104,EQS COMERCIO DE TAMBORES EIRELI,294892192,TO
10444,42906639000180,ICARO KELVEN DE OLIVEIRA FURTADO 60351113355,70184402,CE
10445,9505367000131,W H PEREIRA EIRELI,202124916,RN
10446,33723709000174,R & T COMERCIO DE PECAS E SERVICOS LTDA,205168795,RN
10447,2616079000105,COMERCIAL PARANHOS EIRELI,24887870,PE
10448,9036187000158,FRIAUTO LTDA,11734809,PE
10449,20976413000113,NORDEX EXPRESS EIRELI,59091983,PE
10450,21686893000140,TETE AUTO PECAS LTDA ME,60770562,PE
10451,9597731000130,G DO NASCIMENTO - PECAS ME,242122752,AL
10452,16365777000190,PNEUBOM LTDA,42118527,BA
10453,3168070000141,LILIAN SEBASTIANA NASCIMENTO ME,"4,81023E+12",MG
10454,5084690000128,GEBRAMED COMERCIO E REPRESENTACOES LTDA,10267160003,MG
10455,26524566000106,LGM COMERCIO E SERVICOS LTDA,28622180034,MG
10456,65357394000185,CENTRO AUT.MAGALHAES COM.E SERV.LTD,"1,34762E+12",MG
10457,7801928000114,CHEGATTO COMERCIO DE RACAO LTDA,82391416,ES
10458,1237548000112,BETBI IND. DE CONF. E BRINDES EIRELI,9033815155,PR
10459,36544630000174,BECBOOKS SOLUCOES EDUCACIONAIS LTDA,9084276020,PR
10460,85086197000186,JONISAN - IND. E COM. DE METAIS-EIRELI,6110290398,PR
10461,13995853000152,SCS COMERCIO LTDA,256470324,SC
10462,1514221000140,BIONUCLEAR SERVICOS DE MEDICINA NUCLEAR LTDA,ISENTO,SC
10463,10584575000152,EAGRI SUL IND. E COM. DE MAQUINAS E EQUIPAMENTOS LTDA,900052350,RS
10464,40687125000156,UNIAO COMERCIO DE MERCADORIAS LTDA,20147678,RS
10465,2916265006877,JBS S/A,133735079,MT
10466,2916265017801,JBS S/A,134460626,MT
10467,3387537000144,GALICIA COM DE DERIVADOS DE PETROLEO LTDA,101541139,GO
10468,8992911000154,FILGUEIRA & FILGUEIRA LTDA ME,104157739,GO
10469,11142101000113,SEMENTES PRODUTIVA LTDA,104754710,GO
10470,2098834000107,CLÍNICA ODONTOLÓGICA NOVO SORRISO LTDA - ME,"7,38704E+11",DF
10471,6160688000153,CBV CENTRO BRASILEIRO DA VISAO LTDA,"7,45335E+11",DF
10472,10592394000178,BLUE SOLUCOES INTELIGENTES LTDA,"7,51578E+11",DF
10473,13196296000100,PRISMA MEDICAL MATERIAIS CIRURGICOS LTDA,"7,56551E+11",DF
10474,17764365000195,PRODUTIVA SERVICOS OBRAS MANUTENCAO E LOCACAO DE MAO DE OBRA,"7,76121E+11",DF
10475,37109097000185,DMI MATERIAL MEDICO HOSPITALAR LTDA,"7,32478E+11",DF
10476,31877045000172,TIA DEDA REFEIÇÕES COLETIVAS SERVIÇOS E COMERCIO LTDA,205034101,RN
10477,9450692000144,CARGE DE VARRESAI PRODUTOS ALIMENTICIOS LTDA,78476389,RJ
10478,3529886000153,CASTELINHO DOS PRODUTOS COLONIAIS LTDA. - ME,253968801,SC
10479,84684471001209,BUSCHLE & LEPPER S.A. - JOINVILLE,250563690,SC
10480,30492772000159,AGROTOP COMERCIO DE PRODUTOS AGROPECUARIOS EIRELI,148966853,BA
10481,18158411000175,HELO PRODUTOS AGRUPECUARIOS E SERVICOS LTDA - ME,109121826,BA
10482,***.214.646-**,ANTONIO LEANDRO GONCALVES E OUTROS,12249270031,MG
10483,11422711000170,FIT PLAST AUTO ADESIVOS LTDA - EPP,"1,48939E+11",SP
10484,39294684000117,JEFFERSON FERNANDES DA SILVEIRA 80830927115,284607754,MS
10485,***.530.086-**,MARIA DAS GRACAS OLIVEIRA,20443130035,MG
10486,26392294000138,NOVA ATACADISTA PARA CONSTRUCAO LTDA,"7,78663E+11",DF
10487,***.508.276-**,EDIVANO CORREA E OUTROS,12173410067,MG
10488,56395189000113,AUROS QUIMICA IND E COM LTDA,"1,11679E+11",SP
10489,7473735005302,SIM REDE DE POSTOS LTDA-PELOTAS TRES BICOS,930432444,RS
10490,14718491000115,COMPRE BEM DISTRIBUIDORA EIRELI EPP,18826080020,MG
10491,***.440.176-**,TALES BRENO DOS SANTOS PEREIRA,28837790090,MG
10492,60500246000154,GOODYEAR DO BRASIL PRODUTOS DE BORRACHA LTDA.,"6,06338E+11",SP
10493,32909319000120,MARINA ARTES GRAFICAS E EDITORA LTDA-EPP,"7,32977E+11",DF
10494,50351014001876,ITOGRASS AGRICOLA LTDA,123074258,MA
10495,34274233025512,VIBRA ENERGIA S.A,150752164,PA
10496,41846103000154,RENAN RAMOS GONCALVES 02482079110,"8,05347E+11",DF
10497,37063198000162,RS BRASIL EQUIPAMENTOS HOSPITALARES EIRELI ...,"1,28897E+11",SP
10498,28451320000187,BENTO G CARRINHOS LTDA - ME,100183883,RS
10499,14899096000186,INSIDE MEDICAL IND. E COM. DE PROD. MEDICOS,256617899,SC
10500,65119786000106,CASA DO BOIADEIRO LTDA,"3,67745E+12",MG
10501,536772003400,ECOLAB QUIMICA LTDA,256732779,SC
10502,31322368000108,R.S. VAREJO EIRELI,258794127,SC
10503,34274233039653,VIBRA ENERGIA S.A,"5,62469E+11",SP
10504,34274233029267,VIBRA ENERGIA S.A,"1,41595E+11",SP
10505,***.095.856-**,LUIZ CARLOS,20893570060,MG
10506,36770816000141,FM PECAS E SERVICOS LTDA EPP,"7,34422E+11",DF
10507,29739737000706,ELEVADORES OTIS LTDA,70726,PE
10508,4835118000190,OSHER TECHNOLOGIES LTDA,"1,163E+11",SP
10509,10625331000170,HOSPSHOP COMERCIO IMP EXP CONSULTORIA REPRES LTDA,963359274,RS
10510,39893680000236,SUPERCOMMERCE S/A - ES,83061835,ES
10511,***.544.096-**,RENALDO SANTOS TIAGO OLIVEIRA,40976140080,MG
10512,2241749000156,SION POSTO DE SERVICOS LTDA,"3,352E+11",SP
10513,***.850.663-**,JOAQUIM OLIVEIRA PIRES,ISENTO,MA
10514,13200879000167,LUANNA FREIRE FELIX LTDA,17281900090,MG
10515,11383230000101,AMAZONAS COMERCIO DE ADESIVOS E BRINDES LTDA- ME,15129940040,MG
10516,20331303000102,NOVA BIO INDUSTRIA E COMERCIO EIRELI,86706792,RJ
10517,42202207000199,CAROLLYNE BEZERRA DA CUNHA 04438672163,"8,06018E+11",DF
10518,***.158.016-**,WARLEY TIAGO DOS SANTOS,40972510095,MG
10519,6105342000152,EDNA MARIA DE OLIVEIRA,194533697,PI
10520,29111673000109,DUME COMBUSTIVEIS BARRA DO GARCAS LTDA,137367414,MT
10521,15043143000158,ASSOCIACAO DOS AGRICULTORES FAMILIAR DE TERESINA-AGRIFAM,ISENTO,PI
10522,2548991000177,DISK AGUA MARITIMA LTDA,9015957805,PR
10523,***.453.073-**,1510100198,ISENTO,MA
10524,53427738000104,ICP INOVACAO E COMERCIO DE PROD P/ BIOTECNOLOGIA E UTIL LTDA,"3,53138E+11",SP
10525,32674091000137,"MPRR COMÉRCIO, ASSESSORIA E PARTICIPAÇÕES LTDA.","1,23573E+11",SP
10526,20058175000167,J MARTINS COMERCIO DE SUPRIMENTOS DE INFORMATICA EIRELI,1350023512,RS
10527,25400531000100,WAITE PESSOA DE OLIVEIRA JUNIOR - 68892136100,"7,77987E+11",DF
10528,22882054000322,DISTRIBOI IND COM E TRANSP CARNE BOV,3559254,RO
10529,27206655000177,SERV-CAL P.S.T.E.LTDA.,81254613,RJ
10530,***.993.946-**,ANTONIO XAVIER DANTAS,30667310088,MG
10531,64729775000185,BETTA SOLUCOES DE ATENDIMENTO LTDA,"1,16243E+11",SP
10532,48897086000123,DAMM PRODUTOS ALIMENTICIOS LTDA,"4,92076E+11",SP
10533,24677882000192,PAPELARIA BRILHO CELESTE EIRELI,130578266,MT
10534,28572074000111,E C O MOURA,"1,05369E+11",AC
10535,1765254000163,KENTIS SERVICOS DE ALIMENTACAO LTDA,101511353,GO
10536,11184290000197,SEIKE E MONTEIRO LTDA EPP,"1,89184E+11",SP
10537,33149146000152,BLUE DENT COM DE EQUIPAMENTOS MEDICOS ODONTOLOGICOS EIRELI,"2,60237E+11",SP
10538,3739007000118,CLINICA ODONTOLOGICA BRILHANTE DO COUTO LTDA,"7,40893E+11",DF
10539,19142596000192,VITALABE EQUIPAMENTOS LABORATORIAIS LTDA,22507580089,MG
10540,27564111000187,FRIGINI AGROINDUSTRIAL LTDA EPP,80782442,ES
10541,19052658000175,CIRURGICA FORTALEZA PROD. MED.  ORT,67114652,CE
10542,***.172.453-**,ITATIANA CAMILA CRUZ PAIXAO,ISENTO,MA
10543,6314962000100,JR SANTOS DE ILHEUS,67618600,BA
10544,8662492000192,POSTO DE GASOLINA AMIGAO DE TANGUA LTDA,78383534,RJ
10545,3536328000115,FUNDAÇÃO RÁDIO E TV LAFAIETE EDUCATIVA E CULTURAL,22444050053,MG
10546,29774842000182,CSS ISOLAMENTOS LTDA,12186673,RJ
10547,31545779000154,CM PARAFUSOS E FERRAMENTAS EIRELI,284331678,MS
10548,34674089000193,ROMEO COMERCIAL LTDA ME,"2,41159E+11",SP
10549,9439793000114,PIGATTO INDUSTRIA E COMERCIO DE PLACAS LTDA ME,133526216,MT
10550,20892519000139,ANTONIO MARQUES FILHO MATERIAIS DE CONSTRUCAO - EIRELI,"3,38056E+12",MG
10551,13779852000170,TERESINHA MARIA GRAEFF EIRELI ME,4070003109,RS
10552,9259645000118,ALENCAR AR COMERCIO E SERVICOS IMP. E EXP. DE PECAS EIRELI,63565951,CE
10553,35992986000108,S.R.PEIXOTO & RAZENTE LTDA,9083736345,PR
10554,11479190000198,GRPK INDUSTRIA E COMERCIO DE PRODUTOS TERMOPLASTICOS LTDA,85371420,BA
10555,9656902000155,"ADINSTRUMENTS DO BRASIL C, I, E ASS TEC P","1,48353E+11",SP
10556,***.215.613-**,MARCOS AURELIO DE SOUZA BARROSO,ISENTO,MA
10557,40432544046210,CLARO S.A,"1,14815E+11",SP
10558,8491766000128,SAUDESHOP SHOPPING DE PRODUTOS PARA SAUDE EIRELI,9039073398,PR
10559,***.993.686-**,VITURINA FERREIRA DOS SANTOS,41069220043,MG
10560,88957022000195,MUZYMED INSTRUMENTAL CIRURGICO LTDA.,240256468,RS
10561,***.328.743-**,MARIA ANTONIA P DA SILVA,ISENTO,MA
10562,6316654000105,JOSE ALBERTO DIAS DA COSTA JUNIOR EPP,"3,71202E+11",SP
10563,16742356000130,DCM COMÉRCIO E SERVIÇOS EIRELI ME,283802146,MS
10564,4534176000184,ACTS DO BRASIL LTDA.,10525070184,MG
10565,34361892000178,SHIELD EQUIPAMENTOS DE TECNOLOGIA INDUSTRIA E COMERCIO DE EM,"1,22469E+11",SP
10566,11190419000170,TIAGO BONUGLI ISERNHAGEN,150166460,RS
10567,43470472000110,REOBOTE SOLUCOES E SERVICOS DIGITAIS LTDA,"8,08312E+11",DF
10568,26203624000108,ABARE RADIADORES E TURBINAS EIRELI,69048401,PE
10569,20802916000172,A.MARCONDES DA SILVEIRA FERREIRA - SERVICOS AUTOMOTIVOS,9074216517,PR
10570,2940662000177,DOMITEK COMERCIO E ASSIST. TECNICA LTDA,253852781,SC
10571,94069580000117,MICMMED LTDA.,962241997,RS
10572,21111808000116,"EBN COMERCIO, IMPORTACAO E EXPORTACAO EIRELI",257474943,SC
10573,33253100000189,GADOL INDUSTRIA COMERCIO E SERVICOS DE MAT DE SEG LTDA,"1,26919E+11",SP
10574,9519275000100,CLAUDIA VALADARES ODONTOLOGIA ESPECIALIZADA,"7,50291E+11",DF
10575,20397214000150,ACF CONSTRUCOES E DISTRIBUIDORA LTDA,"1,31423E+11",SP
10576,9721729000121,G D C DA SILVA COSTA  EIRELI,9044579577,PR
10577,7177954000113,ALEXANDRE DUTRA DESENTUPIDORA  ME,"7,59958E+11",DF
10578,33851567000120,UNIAO SUL COMERCIAL DE ARTIGOS DA SAUDE LTDA,963775243,RS
10579,4510897000154,N S VASCONCELOS COMERCIO E SERVICOS EIRELI - ME,"1,01106E+11",AC
10580,5057479000116,ADRIANA C CANUTO LTDA,283229535,MS
10581,10725459000106,R E A CLINICA DO AUTOMOVEL LTDA,9047474407,PR
10582,78163680000151,MICROPAR COMERCIO DE EQUIPAMENTO LTDA,1014468834,PR
10583,3128737000182,RAILDE PORFIRIA DOS SANTOS ME,51440817,BA
10584,10780600000173,DUALBASE TECNOLOGIA ELETRONICA LTDA,255840209,SC
10585,88014006000169,LUIZ GOULART & CIA LTDA,261724606,SC
10586,26390229001226,PLANALTO TINTAS LTDA,"6,26187E+11",MG
10587,4137827000100,MERCOAVES COMERCIO DE AVES LTDA - MATRIZ,2330021296,RS
10588,3756971000154,FP COMERCIO DE GAS EIRELI,194455157,PI
10589,***.102.003-**,LUCILENE CANTANHEDE VIVEIROS,ISENTO,MA
10590,43283811005976,KALUNGA SA,"7,50542E+11",DF
10591,18537080000184,TRADEVET EQUIPAMENTOS E PRODUTOS VETERINARIOS LTDA,9063729830,PR
10592,2164120000150,ALINHAUTO MONTE CARMELO LTDA,"4,31717E+12",MG
10593,34381084000172,METALURGICA PARK LTDA,107690160,GO
10594,19138600000149,CW COMERCIO E INDUSTRIA DE PERSIANAS LTDA,"8,00312E+11",DF
10595,20370037000119,GERAL MINAS FERRAGENS E FERRAMENTAS LTDA.,"1,86442E+12",MG
10596,21712694000160,JL VIDROS E ACABAMENTOS EIRELI,"7,70777E+11",DF
10597,1112132000178,NOBRECASA MATERIAIS DE CONSTRUCAO,100082092,RS
10598,10497523000149,AUTOMOTIVO MATOS PIMENTA LTDA,11008600059,MG
10599,29760831000143,ILUMINAR COMERCIO E REPRESENTACOES EIRELI,31367880041,MG
10600,4971211000122,ODONTOSUL LTDA,9025469442,PR
10601,30252369000152,LEVY CAR CENTRO AUTOMOTIVO LTDA,284325686,MS
10602,19106828000157,BABINSKI BOLSAS EIRELI EPP,257186190,SC
10603,2914460044522,SEARA ALIMENTOS LTDA,9084007207,PR
10604,66358979000263,OXIMIL OXIGENIO MINAS GERAIS LTDA,"6,28287E+11",MG
10605,9421080000123,ELETROGUARA MATERIAIS ELETRICOS LTDA ME,"3,32167E+11",SP
10606,35422165000136,AMANDA CARLA DA SILVA SOARES 08201999401,85962554,PE
10607,23229138000162,NEXO AR INSTALACAO E MANUTENCAO DE AR CONDICIONADO LTDA,"1,44995E+11",SP
10608,20367850000130,EDERSON ALMEIDA MADURO,"3,24401E+12",MG
10609,13232089000163,ABUD PNEUS & RODAS MACAE LTDA,79300632,RJ
10610,***.701.783-**,MARILENE LOPES MORAIS,ISENTO,MA
10611,25101524000108,R&C DIST DE PROD FARMACEUTICOS EIRELI,"5,58379E+11",SP
10612,28399130000168,LETICIA EMILLI MORAES DE SOUZA,54055652,AM
10613,13615307000149,POSTO ROSARIO LTDA,25399606,BA
10614,37836413000110,ALLCANCI TECNOLOGIA E DESENVOLVIMENTO LTDA,37896370034,MG
10615,65482309000100,PANAMEDICAL SISTEMAS LTDA,"1,13142E+11",SP
10616,26986764000191,DENISE L F BARROS EIRELI,155510797,PA
10617,11859927000106,INSTITUTO DE CANCER DE BRASILIA LTDA,"7,54139E+11",DF
10618,21142841000103,REAUTO SERV. E COM. DE PECAS P VEICULOS,244134898,AL
10619,16939779000498,LEMA BIOLOGIC DO BRASIL LTDA,"7,14111E+11",SP
10620,26405348000152,PLANEJAR DISTRIBUIDORA E IMPORTADORA LTDA,35529720099,MG
10621,8164393000180,POWER TRAC BATERIAS LTDA - EPP,9037783185,PR
10622,2858372000189,CAMARGO DISTRIBUICAO DE MATERIAIS PARA CONSTRUCAO,"7,39125E+11",DF
10623,***.164.396-**,EDSON SANTOS ROCHA,26701390030,MG
10624,1000050000131,G M ENGENHARIA CONSTRUCOES E COMERCIO LTDA,102790477,GO
10625,10372487000197,ESCRITORIO E ARTE INDUSTRIA E COMERCIO LTDA - EPP,37156713,PE
10626,***.020.453-**,NAIANA ARAUJO SODRE,ISENTO,MA
10627,35158642000106,PANE PERFETTO SOLUCOES ALIMENTICIAS LTDA,9082976288,PR
10628,73884785000186,A W XAVIER DIAS,5100049904,PR
10629,83064741000597,PAUTA DISTRIBUICAO E LOGISTICA SA,254297285,SC
10630,16700533000116,PULIRE CAXIAS COMERCIO DE PRODUTOS DESCARTAVEIS LTDA,79739219,RJ
10631,***.329.983-**,LUIS CARLOS VIANA DE CARVALHO,ISENTO,MA
