codigo,nome,uf,indicador
33781055007148,EDITORA FIOCRUZ FUNDACAO OSWALDO CRUZ,RJ,CONTRIBUINTE ICMS
11402887001990,CAMPUS JARAGUA DO SUL- RAU,SC,CONTRIBUINTE ISENTO
2030715000970,AGENCIA NACIONAL DE TELECOMUNICACOES - ANATEL PR,PR,CONTRIBUINTE ISENTO
9582773000289,SETIMO BATALHAO DE INFANTARIA BLINDADO,RS,NÃO CONTRIBUINTE
394429000704,COMANDO DA AERONAUTICA,MS,NÃO CONTRIBUINTE
394536001453,INSTITUTO RIO BRANCO (IRBR),DF,NÃO CONTRIBUINTE
394429009914,COMANDO DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
394502005022,COMANDO DA MARINHA CCEM,SP,NÃO CONTRIBUINTE
9660364000253,BATALHAO ESCOLA DE COMUNICACOES,RJ,NÃO CONTRIBUINTE
9613799000247,10 REGIMENTO DE CAVALARIA MECANIZADA,MS,NÃO CONTRIBUINTE
394452018908,MIN.DO EXERCITO CMDO - CML.,RJ,CONTRIBUINTE ISENTO
11402887000756,INSTITUTO FEDERAL DE ED. CIENCIA E TECNOLOGIA DE SANTA CATAR,SC,NÃO CONTRIBUINTE
10637926001118,INSTITUTO FED. DO RS/CAMPUS FARROUPILHA,RS,NÃO CONTRIBUINTE
394502041762,COMANDO DO 7 DISTRITO NAVAL              - 002750,DF,NÃO CONTRIBUINTE
394460035280,MINISTERIO DA FAZENDA,RJ,NÃO CONTRIBUINTE
10882519000285,PARQUE REGIONAL DE MANUTENCAO DA 6. REGIAO MILITAR,BA,NÃO CONTRIBUINTE
10626896000920,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MINAS",MG,NÃO CONTRIBUINTE
10882594000912,IFSP - CAMPUS GUARULHOS,SP,NÃO CONTRIBUINTE
10637926000812,INSTITUTO FEDERAL DO RS/ CAMPUS RESTINGA,RS,NÃO CONTRIBUINTE
33787094000654,FUNDACAO INSTITUTO BRASILEIRO DE GEOLOGIA E ESTATISTICA,AM,NÃO CONTRIBUINTE
394460040879,MINISTERIO DA FAZENDA,DF,NÃO CONTRIBUINTE
9584021000257,6 BATALHAO DE COMUNICACAO DIVISIONARIO,RS,NÃO CONTRIBUINTE
38166000873,BANCO CENTRAL DO BRASIL,BA,NÃO CONTRIBUINTE
9943373000170,5 ESQUADRAO DE CAVALARIA MECANIZADO,PR,NÃO CONTRIBUINTE
394460024245,MINISTERIO DA FAZENDA,RJ,NÃO CONTRIBUINTE
10635424001158,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA CATARINENS,SC,NÃO CONTRIBUINTE
17217985000457,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,NÃO CONTRIBUINTE
394460052966,MINISTERIO DA FAZENDA,RJ,NÃO CONTRIBUINTE
5478625000187,SECRETARIA DE DIREITOS HUMANOS,DF,NÃO CONTRIBUINTE
9203665000177,SUPERINTENDÊNCIA DO DESENVOLVIMENTO DA AMAZÔNIA - SUDAM,PA,NÃO CONTRIBUINTE
489828003928,"MINISTERIO DO PLANEJAMENTO, DESENVOLVIMENTO E GESTAO - MPDG",TO,NÃO CONTRIBUINTE
394460012905,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
10898596002609,INSTITUTO BRASILEIRO DE MUSEUS - MUSEU CASA HISTORICA DE,MA,NÃO CONTRIBUINTE
9559304000249,BASE DE ADM E APOIO DO CMDO MILITAR DO OESTE,MS,NÃO CONTRIBUINTE
2030715001003,37 - AGENCIA NACIONAL DE TELECOMUNICACOES,GO,NÃO CONTRIBUINTE
9584407000269,SEXTO GRUPO DE ARTILHARIA DE CAMPANHA,RS,CONTRIBUINTE ISENTO
394544019951,MINISTERIO DA SAUDE,SE,NÃO CONTRIBUINTE
9530655000227,667 - 15 GRUPO DE ARTILHARIA DE CAMPANHA AUTOPROPULSADO - 15,PR,NÃO CONTRIBUINTE
9603175000168,1º ESQUADRÃO DE CAVALARIA LEVE,RJ,NÃO CONTRIBUINTE
10806496001544,INST. FED DE EDUC. CIENCIA E TECN. DO PI,PI,NÃO CONTRIBUINTE
10342197000281,5 BATALHAO DE SUPRIMENTO,PR,NÃO CONTRIBUINTE
9543601000204,ESCOLA DE INSTRUCAO ESPECIALIZADA,RJ,CONTRIBUINTE ISENTO
59311006167,FUNDACAO NACIONAL DO INDIO,MT,NÃO CONTRIBUINTE
24134488002828,UNIVERSIDADE FEDERAL DE PERNAMBUCO - CCJ,PE,NÃO CONTRIBUINTE
10744098002270,INST. FEDERAL DE EDUC. E TECNOLOGIA DO CEARÁ- UBAJARA,CE,CONTRIBUINTE ISENTO
9547338000213,7 DEPOSITO DE SUPRIMENTO,PE,NÃO CONTRIBUINTE
9564970000194,13 BATALHAO DE INFANTARIA BLINDADA,PR,NÃO CONTRIBUINTE
375972002457,SUPERINTENDENCIA REGIONAL DE RO - INCRA,RO,CONTRIBUINTE ISENTO
17217985004606,PRO REITORIA DE PESQUISA UFMG,MG,NÃO CONTRIBUINTE
7517504000203,1 BATALHAO FERROVIARIO,SC,NÃO CONTRIBUINTE
9586924000277,DEPOSITO CENTRAL DE MUNICAO,RJ,NÃO CONTRIBUINTE
17217985005769,BIBLIOTECA UNIVERSITARIA UFMG,MG,NÃO CONTRIBUINTE
394452051352,COMANDO DE INFANTARIA AMAPA/34 BIS,AP,NÃO CONTRIBUINTE
394429001778,COM.AER.BASE AEREA DE SAO PAULO BASP,SP,NÃO CONTRIBUINTE
10174586000245,50 BATALHÃO DE INFANTARIA DE SELVA,MA,CONTRIBUINTE ISENTO
9561187000177,COLEGIO MILITAR DO RIO DE JANEIRO,RJ,CONTRIBUINTE ISENTO
394544018394,MINISTERIO DA SAUDE,MA,NÃO CONTRIBUINTE
10724903001574,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA BAIANO,BA,NÃO CONTRIBUINTE
9549096000116,COLEGIO MILITAR DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE
9612844000249,6047895-2 BATALHAO DE INFANTARIA DE SELVA,PA,NÃO CONTRIBUINTE
394452047592,BASE DE APOIO LOGISTICO DO EXRERCITO,RJ,CONTRIBUINTE ICMS
10825373001046,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE ALAGO",AL,NÃO CONTRIBUINTE
394452055420,COMANDO DO EXERCITO,PE,NÃO CONTRIBUINTE
9591691000209,POLICLINICA MILITAR DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
10792928001424,"INSTITUTO FEDERAL DE EDUC, CIENCIA E TECN DO AMAZONAS",AM,NÃO CONTRIBUINTE
10284791000263,PRIMEIRO BATALHAO DE GUARDAS,RJ,CONTRIBUINTE ISENTO
37115367001485,MINISTERIO DO TRABALHO E EMPREGO MTE,ES,NÃO CONTRIBUINTE
26474056000848,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL,BA,NÃO CONTRIBUINTE
9632026000208,COMANDO DA 18 BRIGADA DE INFANTARIA RONTEIRA,MS,NÃO CONTRIBUINTE
10820882000608,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA",AP,CONTRIBUINTE ISENTO
394429014080,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
38166000440,BANCO CENTRAL DO BRASIL,PR,NÃO CONTRIBUINTE
38166000520,BANCO CENTRAL DO BRASIL,CE,NÃO CONTRIBUINTE
7556867000258,5 BATALHAO DE ENGENHARIA DE CONSTRUCAO,RO,NÃO CONTRIBUINTE
59311001106,FUNDACAO NACIONAL DO INDIO,MS,CONTRIBUINTE ISENTO
10735145000607,INSTITUTO FEDERAL DO MARANHAO - CAMPUS ACAILANDIA,MA,CONTRIBUINTE ISENTO
3659166003470,INSTITUTO BRAS MEIO AMBIENTE REC NAT RENOVAVEIS,TO,CONTRIBUINTE ISENTO
10637926001460,"INST FED DE EDUC, CIENCIA E TEC DO RS - VACARIA",RS,NÃO CONTRIBUINTE
4440413000148,SUPERINTENDENCIA DE ADMINISTRACAO NO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
9649272000272,1084 - 9 BATALHAO LOGISTICO,RS,NÃO CONTRIBUINTE
4071191000133,MUSEU DE ASTRONOMIA E CIENCIAS AFINS,RJ,NÃO CONTRIBUINTE
11301360000140,BASE DE APOIO LOGISTICO DO EXERCITO - C359,RJ,CONTRIBUINTE ISENTO
9557587000290,3 BATALHAO LOGISTICO,RS,NÃO CONTRIBUINTE
10724903001302,IF BAIANO DE CIENCIAS E TECNOLOGIA - COD. 0025178,BA,NÃO CONTRIBUINTE
33663683005428,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
394452036043,19 GRUPO DE ARTILHARIA DE CAMPANHA,RS,CONTRIBUINTE ISENTO
33787094002436,UNIDADE ESTADUAL DO IBGE NO RIO G. NORTE,RN,NÃO CONTRIBUINTE
33892175000290,INSTITUTO DE PESQUISA ECONOMICA APLICADA - IPEA,RJ,CONTRIBUINTE ISENTO
29979036033901,INSTITUTO NACIONAL DO SEGURO SOCIAL,SP,NÃO CONTRIBUINTE
9535458000110,BASE ADMINISTRATIVA DE GUARNICAO DE JOAO PESSOA,PB,NÃO CONTRIBUINTE
10727655000543,INSTITUTO. FEDERAL DE EDU. CIENCIA E TEC. DO NORTE DE MG,MG,CONTRIBUINTE ICMS
9601958000293,GRUPO DE ARTILHARIA ANTIAEREA,RJ,NÃO CONTRIBUINTE
9559385000287,SP - COMANDO 11 BRIGADA DE INFANTARIA LEVE (3748),SP,NÃO CONTRIBUINTE
10673078001100,INSTITUTO FEDERAL DE MATO GROSSO DO SUL,MS,NÃO CONTRIBUINTE
33663683002755,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
4892707001778,DNIT - SUPERINTENDENCIA REG.NO EST.DE SP,SP,CONTRIBUINTE ISENTO
9551850000233,7 REGIMENTO DE CAVALARIA MECANIZADO,RS,NÃO CONTRIBUINTE
10763998000482,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA",PA,CONTRIBUINTE ISENTO
37334559000168,COMANDO DO 5 GRUPAMENTO DE ENGENHARIA,RJ,NÃO CONTRIBUINTE
394460012824,MINISTERIO DA ECONOMIA,SP,NÃO CONTRIBUINTE
9647624000170,HOSPITAL DE GUARNICAO DE ALEGRETE,RS,NÃO CONTRIBUINTE
3112386000898,AGENCIA NACIONAL DE VIGILANCIA SANITARIA-ANVISA- GO,GO,NÃO CONTRIBUINTE
396895005194,MINISTERIO DA AGRICULTURA E DO ABASTECIM,PE,NÃO CONTRIBUINTE
33787094000492,FUNDACAO INSTIT BRAS DE GEOGRAFIA E ESTATISTICA IBGE,AC,NÃO CONTRIBUINTE
10806496001110,INSTITUTO FED DO PIAUI/CAMPUS PIRIPIRI,PI,NÃO CONTRIBUINTE
10806496000815,INSTITUTO FEDERAL DO PIAUI/CAMPOS PAULISTANA,PI,NÃO CONTRIBUINTE
33004540000283,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,NÃO CONTRIBUINTE
33787094001464,FUNDACAO IBGE,MA,NÃO CONTRIBUINTE
394460027694,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394460027937,PROCURADORIA SECCIONAL DA FAZENDA NACIONAL EM SOROCABA,SP,NÃO CONTRIBUINTE
26989350002240,FUNASA FUNDACAO NACIONA DE SAUDE,MT,CONTRIBUINTE ISENTO
394460044602,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394460048500,MINISTERIO DA ECONOMIA,SP,NÃO CONTRIBUINTE
24529265000492,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - UFERSA,RN,NÃO CONTRIBUINTE
394460042227,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394460037304,PROCURADORIA SECCIONAL DA FAZENDA N AL,SP,CONTRIBUINTE ISENTO
394460036090,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394460027775,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394429003800,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
23196151000243,2 BATALHAO LOGISTICO LEVE,SP,NÃO CONTRIBUINTE
9570295000297,COMANDO 5 BRIGADA DE CAVALARIA BLINDADA,PR,NÃO CONTRIBUINTE
9548697000295,55 BATALHAO DE INFANTARIA,MG,NÃO CONTRIBUINTE
26989350053406,FUNDACAO NACIONAL DE SAUDE,RS,CONTRIBUINTE ISENTO
3410553000291,4 BATALHÃO DE AVIAÇÃO DO EXERCITO,AM,CONTRIBUINTE ISENTO
15461510000648,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,MS,NÃO CONTRIBUINTE
29386258000230,ORGANIZACAO MILITAR DE ENSINO,PA,NÃO CONTRIBUINTE
29386258000150,COLEGIO MILITAR DE BELEM,PA,NÃO CONTRIBUINTE
394460053857,GERÊNCIA REGIONAL DE ADMINISTRAÇÃO DO MINISTÉRIO DA ECONOMIA,AP,CONTRIBUINTE ISENTO
9532705000205,9 BATALHAO DE ENGENHARIA DE COMBATE,MS,NÃO CONTRIBUINTE
10792928000290,IFAM - CAMPUS LÁBREA,AM,CONTRIBUINTE ISENTO
24134488003395,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,NÃO CONTRIBUINTE
394544009565,MINISTERIO DA SAUDE,AC,NÃO CONTRIBUINTE
375972002708,INCRA UNIDADE AVANCADA ALTAMIRA,PA,NÃO CONTRIBUINTE
394445018817,MINISTERIO DA EDUCACAO,DF,NÃO CONTRIBUINTE
394452033109,8° DEPÓSITO DE SUPRIMENTO,PA,CONTRIBUINTE ISENTO
8829974000941,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,RJ,NÃO CONTRIBUINTE
4898488000681,AGENCIA NACIONAL DE TRANSPORTE TERRESTRE,CE,NÃO CONTRIBUINTE
10307203000189,52 BATALHAO DE INFANTARIA DE SELVA,PA,NÃO CONTRIBUINTE
394452010087,52O BATALHAO DE INFANTARIA DE SELVA,PA,NÃO CONTRIBUINTE
9625665000165,HOSPITAL MILITAR DE RESENDE - C460,RJ,CONTRIBUINTE ISENTO
10735145001166,INSTITUTO FEDERAL DO MARANHÃO - IFMA,MA,CONTRIBUINTE ISENTO
9578334000111,3A. BATERIA DE ARTILHARIA ANTIAEREA,MS,NÃO CONTRIBUINTE
15461510000303,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,MS,NÃO CONTRIBUINTE
26474056004088,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL,RR,CONTRIBUINTE ISENTO
9553788000138,SEGUNDA COMPANHIA DE INFANTARIA,RJ,NÃO CONTRIBUINTE
24098477000209,SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB,PB,NÃO CONTRIBUINTE
3659166000889,IBAMA ES - SUPERINTENDENCIA DO IBAMA DO ESTADO DO ESPIRITO S,ES,NÃO CONTRIBUINTE
2030715000899,AGENCIA NACIONAL DE TELECOMUNICACOES - ANATEL SC,SC,CONTRIBUINTE ISENTO
394544019528,MINISTERIO DA SAUDE,RO,NÃO CONTRIBUINTE
4892707000372,DNIT DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,MS,NÃO CONTRIBUINTE
9534290000209,71 BATALHAO DE INFANTARIA MOTORIZADO,PE,NÃO CONTRIBUINTE
10806496001625,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI",PI,CONTRIBUINTE ISENTO
9674950000257,15 COMPANHIA DE INFANTARIA MOTORIZADA,PR,NÃO CONTRIBUINTE
33663683006408,FAC DE LETRAS DA UFRJ / PROG DE POS-GRADUACAO EM LETRAS,RJ,NÃO CONTRIBUINTE
11316642000200,ODONTOCLINICA CENTRAL DO EXERCITO,RJ,NÃO CONTRIBUINTE
9572391000274,37 BATALHAO DE INFANTARIA LEVE,SP,NÃO CONTRIBUINTE
396895003817,SUPERINT. FEDERAL DE AGRIC. PEC. E ABASTECIMENTO/PI,PI,NÃO CONTRIBUINTE
33663683003808,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO INSTITUTO DE BIOLOGIA,RJ,NÃO CONTRIBUINTE
9665759000249,SEGUNDO BATALHAO DE INFANTARIA MOTORIZADO ESCOLA,RJ,NÃO CONTRIBUINTE
9585986000264,9 BATALHAO DE SUPRIMENTO,MS,NÃO CONTRIBUINTE
9609196000271,ESCOLA DE ARTILHA.DE COSTA E ANTIAEREA,RJ,NÃO CONTRIBUINTE
15461510000214,HOSPITAL UNIVERSITARIO MARIA APARECIDA PEDROSSIAN,MS,NÃO CONTRIBUINTE
9722284000102,57 BATALHAO DE INFANTARIA MOTORIZADA,RJ,CONTRIBUINTE ISENTO
375972001566,INSTITUTO NACIONAL DE COLONIZAO E REFORMA AGR (33747),MA,CONTRIBUINTE ISENTO
9578334000200,3 BATERIA DE ARTILHARIA ANTIAEREA,MS,NÃO CONTRIBUINTE
10783898000680,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIB,PB,NÃO CONTRIBUINTE
489828001399,MINISTERIO DO PLANEJAMENTO ORCAMENTO E GESTAO MP,MG,NÃO CONTRIBUINTE
394536006501,MINISTERIO DAS RELACOES EXTERIORES,DF,NÃO CONTRIBUINTE
394429018158,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
381056000486,3&DEG; DESTRITO DE DEPARTAMENTO NACIONAL PRODUCAO MINERAL,MG,NÃO CONTRIBUINTE
375972000837,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,MG,CONTRIBUINTE ICMS
10825373001470,"INST. FED. DE EDUC. , CIENC. E TEC. DE ALAGOAS - IF/AL",AL,CONTRIBUINTE ISENTO
10742006000511,IFTO CAMPUS GURUPI-TO,TO,NÃO CONTRIBUINTE
33663683003212,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
4884574000392,AGENCIA NACIONAL DO CINEMA,RJ,CONTRIBUINTE ISENTO
29406625001969,AGENCIA NACIONAL DE MINERACAO,GO,NÃO CONTRIBUINTE
10767239001206,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNA",PE,CONTRIBUINTE ISENTO
10652179001782,IFPR / CAMPUS CAPANEMA,PR,CONTRIBUINTE ISENTO
24134488002232,DIRETORIA DO CENTRO DE CIENCIAS BIOLOGICAS-UFPE,PE,NÃO CONTRIBUINTE
9627529000295,4ª COMPANHIA DE COMUNICAÇÕES LEVE DE MONTANHA,MG,NÃO CONTRIBUINTE
394460015840,ALFANDEGA RECEITA FEDERAL STA LIVRAMENTO,RS,CONTRIBUINTE ISENTO
4892707000291,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,AM,NÃO CONTRIBUINTE
10735145003100,INSTITUTO FEDERAL DO MARANHÃO/ CAMPUS PRESIDENTE DUTRA,MA,CONTRIBUINTE ISENTO
394544006620,DISTRITO SANITÁRIO ESPECIAL INDÍGENA DO VALE DO JAVARI,AM,NÃO CONTRIBUINTE
394460011003,MINISTERIO DA FAZENDA,RJ,NÃO CONTRIBUINTE
394429014241,INSTITUTO DE FORMENTO E COORDENAÇÃO INDUSTRIAL-IFI,SP,NÃO CONTRIBUINTE
394544000266,MINISTERIO DA SAUDE,DF,NÃO CONTRIBUINTE
394544009646,DISTRITO SANITARIO ESPECIAL INDIGENA CEARA,CE,NÃO CONTRIBUINTE
9647168000249,5O BATALHAO LOGISTICO,PR,NÃO CONTRIBUINTE
43711001034,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,AL,NÃO CONTRIBUINTE
28523215003202,UNIVERSIDADE FEDERAL FLUMINENSE,PA,NÃO CONTRIBUINTE
9638456000237,POLICLINICA MILITAR DA PRAIA VERMELHA.,RJ,CONTRIBUINTE ISENTO
394452038259,COMANDO DO EXERCITO,PR,NÃO CONTRIBUINTE
29406625000300,AGENCIA NACIONAL DE MINERACAO,MS,NÃO CONTRIBUINTE
394429000372,COMANDO DA AERONAUTICA,RJ,CONTRIBUINTE ISENTO
394429016023,COMANDO DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
9539697000229,30 BATALHAO DE INFANTARIA MECANIZADO,PR,NÃO CONTRIBUINTE
394429006737,HOSPITAL DE FORCA AEREA DE BRASILIA,DF,NÃO CONTRIBUINTE
29406625000210,AGENCIA NACIONAL DE MINERACAO,AL,CONTRIBUINTE ISENTO
394460009440,MINISTERIO DA FAZENDA,BA,NÃO CONTRIBUINTE
29979036026450,INSTITUTO NACIONAL DO SEGURO SOCIAL,RS,NÃO CONTRIBUINTE
10363252000210,6 BATALHAO DE POLICIA DO EXERCITO,BA,NÃO CONTRIBUINTE
33781055001611,INSTITUTO DE TECNOLOGIA EM FARMACOS,RJ,CONTRIBUINTE ICMS
10637926000499,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO G",RS,CONTRIBUINTE ICMS
11316642000110,ODONTOCLINICA CENTRAL DO EXERCITO,RJ,NÃO CONTRIBUINTE
60453032000255,UNIVERSIDADE FEDERAL DE SAO PAULO,SP,NÃO CONTRIBUINTE
10820882000438,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA",AP,CONTRIBUINTE ISENTO
9565807000227,32 BATALHAO DE INFANTARIA LEVE MONTANHA,RJ,NÃO CONTRIBUINTE
381056000567,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,PE,CONTRIBUINTE ISENTO
394460015335,DELEGACIA DA RECEITA FEDERALDO BRASIL - CAXIAS DO SUL,RS,NÃO CONTRIBUINTE
394460042731,SUPERINTENDENCIA DE ADMINIST.DO MF/RONDONIA,RO,NÃO CONTRIBUINTE
394460042650,GERENCIA REG. DE ADMINISTRACAO DO ME - RORAIMA,RR,CONTRIBUINTE ISENTO
396895001520,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTEC",AM,CONTRIBUINTE ISENTO
3659166003209,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAI,SP,NÃO CONTRIBUINTE
25944455000439,UNIVERSIDADE FEDERAL DE VICOSA,MG,NÃO CONTRIBUINTE
394478000224,MINISTERIO DA INDUSTRIA COMERCIO EX TERIOR E SERVICOS,DF,NÃO CONTRIBUINTE
394429000534,BABE - BASE AEREA DE BELEM,PA,CONTRIBUINTE ISENTO
394544018980,MINISTERIO DA SAUDE,PR,NÃO CONTRIBUINTE
10395034000267,4 REGIMENTO DE CARROS DE COMBATE,RS,NÃO CONTRIBUINTE
37115367003348,MINISTERIO DO TRABALHO E EMPREGO - MTE,DF,NÃO CONTRIBUINTE
9655094000292,23 COMPANHIA DE ENGENHARIA DE COMBATE,GO,NÃO CONTRIBUINTE
17217985000376,IMPRENSA UNIVERSITRIA UFMG,MG,NÃO CONTRIBUINTE
394429014160,DCTA / IEAV  INSTITUTO DE ESTUDOS AVANCADOS,SP,NÃO CONTRIBUINTE
394429014403,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
33663683004103,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
394544027032,HOSPITAL GERAL DE NOVA IGUACU,RJ,NÃO CONTRIBUINTE
33663683002160,UFRJ - IPMG - INSTITUTO DE MICROBIOLOGIA PAULO DE GÓES,RJ,CONTRIBUINTE ISENTO
10735145001590,INSTITUTO FEDERAL DO MARANHAO,MA,NÃO CONTRIBUINTE
9567156000204,COMANDO DE FRONTEIRA RONDONIA/6 BIS,RO,NÃO CONTRIBUINTE
9615848000280,4 BATALHAO LOGISTICO,RS,CONTRIBUINTE ISENTO
7526983004130,FUNDO DE AMPARO AO TRABALHADOR,PE,NÃO CONTRIBUINTE
8711015000250,INSTITUTO MILITAR DE ENGENHARIA,RJ,NÃO CONTRIBUINTE
394460047709,DELEGACIA DA RECEITA FEDERAL - JI-PARANA,RO,CONTRIBUINTE ISENTO
59311006671,FUNDAÇÃO NACIONAL DO INDIO,AP,NÃO CONTRIBUINTE
394452039140,HOSPITAL DE GUARNICAO DE BAGE,RS,CONTRIBUINTE ISENTO
7272636000301,MATERNIDADE ESCOLA ASSIS CHATEUBRIAND,CE,NÃO CONTRIBUINTE
7534932000244,6 BATALHAO DE ENGENHARIA DE CONSTRUCAO,RR,NÃO CONTRIBUINTE
43711000496,DEP. NAC.DE OBRAS CONTRA AS SECAS-DNOCS,PI,NÃO CONTRIBUINTE
10952708000791,IFRJ - CAMPUS SAO GONCALO,RJ,NÃO CONTRIBUINTE
9579219000242,COMANDO DE FRONTEIRA RORAIMA / 7 BATALHAO DE INFANTARIA DE S,RR,NÃO CONTRIBUINTE
10208255000289,25 BATALHAO LOGISTICO (ESCOLA),RJ,NÃO CONTRIBUINTE
10877412000249,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RN",RN,NÃO CONTRIBUINTE
394452050623,PARQUE REGIONAL DE MANUTENCAO/7,PE,NÃO CONTRIBUINTE
10792928001777,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAZO",AM,NÃO CONTRIBUINTE
9579927000283,17 REGIMENTO DE CAVALARIA MECANIZADO,MS,NÃO CONTRIBUINTE
394460036170,MINISTERIO DA ECONOMIA,SP,NÃO CONTRIBUINTE
394429021370,CENTRO MILITAR DE CONVENCOES E H. DA AER - CEMCOHA,BA,NÃO CONTRIBUINTE
1264142000200,MINISTERIO DA CULTURA,DF,NÃO CONTRIBUINTE
394429004521,COMANDO DA AERONAUTICA CTLA - COD. 0152246,RJ,CONTRIBUINTE ICMS
4903587001503,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,BA,NÃO CONTRIBUINTE
10838653002141,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRI,ES,CONTRIBUINTE ISENTO
394429011730,COMANDO DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
3659166001001,INST BRAS DO MEIO AMB E DOS REC NATURAIS RENOVAVEIS-IBAMA,MG,NÃO CONTRIBUINTE
9571230000266,POLICLINICA MILITAR DE NITEROI,RJ,NÃO CONTRIBUINTE
394452002815,7 BATALHAO DE ENGENHARIA DE COMBATE,RN,NÃO CONTRIBUINTE
394452037015,COMANDO DO EXERCITO,RS,NÃO CONTRIBUINTE
10764307001275,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",BA,NÃO CONTRIBUINTE
9603878000277,COLEGIO MILITAR DE PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
10783898001228,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAI",PB,NÃO CONTRIBUINTE
10652179000468,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARAN",PR,NÃO CONTRIBUINTE
10542719000299,7A COMPANHIA DE COMUNICACOES,PE,NÃO CONTRIBUINTE
26989350053821,FUNDACAO NACIONAL DE SAUDE - FUNASA,SP,NÃO CONTRIBUINTE
394460007316,MINISTERIO DA ECONOMIA,AC,NÃO CONTRIBUINTE
33663683003565,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
7775847000430,FUNDACAO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,MS,NÃO CONTRIBUINTE
